Customer ID,Recency,Frequency,Monetary,R,F,M,RFM_SCORE,Segment
16820.0,96,1,497.61,3,2,2,322,About to Sleep
16821.0,382,1,113.35,2,2,1,221,Hibernating
16822.0,686,1,181.39,1,2,1,121,Hibernating
16823.0,227,7,2260.09,2,4,4,244,At Risk
16824.0,16,3,686.24,5,3,3,533,Potential Loyalists
16825.0,39,5,1826.89,4,4,4,444,Loyal Customers
16826.0,51,1,341.7,4,2,2,422,Potential Loyalists
16827.0,393,5,392.13,2,4,2,242,At Risk
16828.0,93,2,128.5,3,2,1,321,About to Sleep
16829.0,157,2,513.32,3,2,2,322,About to Sleep
16830.0,39,4,1207.5,4,4,3,443,Loyal Customers
16831.0,565,1,91.8,1,2,1,121,Hibernating
16832.0,184,5,417.61,3,4,2,342,Loyal Customers
16833.0,1,6,2409.04,5,4,4,544,Champions
16834.0,228,2,898.96,2,3,3,233,At Risk
16835.0,128,6,1538.41,3,4,4,344,Loyal Customers
16836.0,40,4,782.37,4,4,3,443,Loyal Customers
16837.0,31,11,3170.98,4,5,5,455,Loyal Customers
16838.0,197,4,1159.61,2,4,3,243,At Risk
16839.0,9,44,22310.49,5,5,5,555,Champions
16840.0,603,2,139.85,1,3,1,131,At Risk
16841.0,37,12,4006.06,4,5,5,455,Loyal Customers
16842.0,101,3,1264.19,3,3,4,334,Need Attention
16843.0,43,35,19571.43,4,5,5,455,Loyal Customers
16844.0,563,2,614.34,1,3,2,132,At Risk
16845.0,618,1,253.88,1,2,1,121,Hibernating
16846.0,50,3,842.41,4,3,3,433,Potential Loyalists
16847.0,43,2,614.89,4,3,2,432,Potential Loyalists
16848.0,53,4,1411.62,4,4,4,444,Loyal Customers
16849.0,187,1,124.57,3,2,1,321,About to Sleep
16850.0,334,1,332.41,2,2,2,222,Hibernating
16851.0,4,3,342.45,5,3,2,532,Potential Loyalists
16852.0,10,2,144.91000000000003,5,3,1,531,Potential Loyalists
16854.0,417,2,1408.96,1,3,4,134,At Risk
16855.0,24,2,328.4,4,3,2,432,Potential Loyalists
16856.0,15,3,358.49,5,3,2,532,Potential Loyalists
16857.0,443,1,352.8,1,2,2,122,Hibernating
16858.0,369,10,4668.28,2,5,5,255,Can't Lose
16859.0,145,7,1932.41,3,4,4,344,Loyal Customers
16860.0,453,3,1610.62,1,3,4,134,At Risk
16861.0,60,5,946.59,3,4,3,343,Loyal Customers
16862.0,547,4,662.33,1,4,3,143,At Risk
16863.0,31,3,998.52,4,3,3,433,Potential Loyalists
16864.0,434,2,409.25,1,3,2,132,At Risk
16865.0,402,1,130.95,2,2,1,221,Hibernating
16866.0,141,3,207.73999999999998,3,3,1,331,Need Attention
16867.0,690,1,76.74000000000001,1,2,1,121,Hibernating
16868.0,394,3,393.39,2,3,2,232,At Risk
16869.0,23,4,825.42,4,4,3,443,Loyal Customers
16870.0,469,1,450.15999999999997,1,2,2,122,Hibernating
16871.0,22,6,2812.34,4,4,4,444,Loyal Customers
16872.0,77,6,1213.13,3,4,3,343,Loyal Customers
16873.0,5,12,14617.39,5,5,5,555,Champions
16874.0,379,1,217.74,2,2,1,221,Hibernating
16875.0,67,11,4234.53,3,5,5,355,Loyal Customers
16876.0,404,1,136.01,2,2,1,221,Hibernating
16877.0,12,6,853.72,5,4,3,543,Champions
16878.0,84,1,13.3,3,2,1,321,About to Sleep
16880.0,31,8,1840.86,4,5,4,454,Loyal Customers
16881.0,67,1,432.0,3,2,2,322,About to Sleep
16882.0,67,3,705.12,3,3,3,333,Need Attention
16883.0,187,19,2396.59,3,5,4,354,Loyal Customers
16884.0,38,4,1073.92,4,4,3,443,Loyal Customers
16885.0,15,4,710.74,5,4,3,543,Champions
16886.0,456,1,134.0,1,2,1,121,Hibernating
16887.0,35,3,660.72,4,3,3,433,Potential Loyalists
16888.0,401,3,437.15,2,3,2,232,At Risk
16889.0,195,6,2530.9,2,4,4,244,At Risk
16890.0,477,3,285.41,1,3,1,131,At Risk
16891.0,2,11,2056.82,5,5,4,554,Champions
16892.0,1,7,762.1,5,4,3,543,Champions
16893.0,367,2,401.77,2,3,2,232,At Risk
16894.0,502,3,1324.06,1,3,4,134,At Risk
16895.0,65,5,1121.42,3,4,3,343,Loyal Customers
16896.0,555,1,103.95,1,2,1,121,Hibernating
16897.0,299,2,289.78,2,3,1,231,At Risk
16898.0,26,5,1016.37,4,4,3,443,Loyal Customers
16899.0,8,8,1721.02,5,5,4,554,Champions
16900.0,17,3,887.11,5,3,3,533,Potential Loyalists
16901.0,729,1,204.26,1,2,1,121,Hibernating
16902.0,116,1,1706.88,3,2,4,324,About to Sleep
16903.0,29,3,1062.28,4,3,3,433,Potential Loyalists
16904.0,4,21,5132.37,5,5,5,555,Champions
16905.0,5,17,5034.15,5,5,5,555,Champions
16906.0,82,7,1448.8,3,4,4,344,Loyal Customers
16907.0,29,9,1707.9,4,5,4,454,Loyal Customers
16908.0,722,1,252.59,1,2,1,121,Hibernating
16909.0,72,1,379.14,3,2,2,322,About to Sleep
16910.0,4,8,1510.06,5,5,4,554,Champions
16911.0,636,2,255.25,1,3,1,131,At Risk
16912.0,29,15,4480.31,4,5,5,455,Loyal Customers
16913.0,290,3,423.90999999999997,2,3,2,232,At Risk
16914.0,36,1,208.46,4,2,1,421,Potential Loyalists
16915.0,9,11,1543.18,5,5,4,554,Champions
16916.0,24,4,1123.4,4,4,3,443,Loyal Customers
16917.0,277,2,1857.83,2,3,4,234,At Risk
16918.0,50,16,3213.29,4,5,5,455,Loyal Customers
16919.0,156,24,5125.91,3,5,5,355,Loyal Customers
16920.0,411,1,355.45,1,2,2,122,Hibernating
16921.0,61,3,446.67,3,3,2,332,Need Attention
16922.0,573,1,611.08,1,2,2,122,Hibernating
16923.0,12,32,13378.36,5,5,5,555,Champions
16924.0,21,3,846.75,4,3,3,433,Potential Loyalists
16925.0,540,1,125.65,1,2,1,121,Hibernating
16926.0,371,5,1421.35,2,4,4,244,At Risk
16927.0,116,3,543.05,3,3,2,332,Need Attention
16928.0,80,29,4113.23,3,5,5,355,Loyal Customers
16929.0,4,7,1295.39,5,4,4,544,Champions
16930.0,26,3,380.55,4,3,2,432,Potential Loyalists
16931.0,5,23,5233.62,5,5,5,555,Champions
16932.0,53,3,440.71,4,3,2,432,Potential Loyalists
16933.0,1,9,3181.25,5,5,5,555,Champions
16934.0,55,6,2110.9900000000002,4,4,4,444,Loyal Customers
16935.0,382,3,535.1,2,3,2,232,At Risk
16936.0,26,2,551.17,4,3,2,432,Potential Loyalists
16937.0,499,1,202.1,1,2,1,121,Hibernating
16938.0,9,9,7043.18,5,5,5,555,Champions
16939.0,489,3,449.0,1,3,2,132,At Risk
16940.0,52,8,6427.66,4,5,5,455,Loyal Customers
16941.0,612,1,33.0,1,2,1,121,Hibernating
16942.0,13,9,1920.59,5,5,4,554,Champions
16943.0,212,5,1299.49,2,4,4,244,At Risk
16944.0,610,1,101.36,1,2,1,121,Hibernating
16945.0,22,33,8548.16,4,5,5,455,Loyal Customers
16946.0,383,5,1222.04,2,4,3,243,At Risk
16947.0,236,5,955.21,2,4,3,243,At Risk
16948.0,139,7,868.77,3,4,3,343,Loyal Customers
16949.0,4,6,1286.27,5,4,4,544,Champions
16950.0,57,10,3784.37,4,5,5,455,Loyal Customers
16951.0,135,3,1277.75,3,3,4,334,Need Attention
16952.0,109,5,798.78,3,4,3,343,Loyal Customers
16953.0,30,1,20.8,4,2,1,421,Potential Loyalists
16954.0,1,20,6081.88,5,5,5,555,Champions
16955.0,185,6,1309.41,3,4,4,344,Loyal Customers
16956.0,18,1,308.74,5,2,2,522,Potential Loyalists
16957.0,239,2,416.64,2,3,2,232,At Risk
16958.0,435,1,809.44,1,2,3,123,Hibernating
16959.0,87,1,117.35000000000001,3,2,1,321,About to Sleep
16960.0,39,8,2043.43,4,5,4,454,Loyal Customers
16961.0,116,3,794.56,3,3,3,333,Need Attention
16962.0,410,1,251.04,2,2,1,221,Hibernating
16963.0,187,1,110.55000000000001,3,2,1,321,About to Sleep
16964.0,733,2,207.85,1,3,1,131,At Risk
16965.0,227,1,201.19,2,2,1,221,Hibernating
16966.0,8,7,2154.97,5,4,4,544,Champions
16967.0,189,1,319.02,3,2,2,322,About to Sleep
16968.0,4,2,439.43,5,3,2,532,Potential Loyalists
16969.0,39,3,650.41,4,3,3,433,Potential Loyalists
16970.0,626,1,71.4,1,2,1,121,Hibernating
16971.0,38,1,357.21,4,2,2,422,Potential Loyalists
16972.0,383,2,786.25,2,3,3,233,At Risk
16973.0,386,1,127.0,2,2,1,221,Hibernating
16974.0,523,2,365.5,1,3,2,132,At Risk
16975.0,423,3,926.12,1,3,3,133,At Risk
16976.0,267,1,251.51999999999998,2,2,1,221,Hibernating
16977.0,395,4,496.0,2,4,2,242,At Risk
16978.0,78,3,768.88,3,3,3,333,Need Attention
16979.0,4,9,2859.74,5,5,4,554,Champions
16980.0,255,3,1473.3300000000002,2,3,4,234,At Risk
16982.0,61,1,384.06,3,2,2,322,About to Sleep
16983.0,13,11,3710.22,5,5,5,555,Champions
16984.0,88,9,10754.8,3,5,5,355,Loyal Customers
16985.0,17,23,10923.16,5,5,5,555,Champions
16986.0,30,11,4888.75,4,5,5,455,Loyal Customers
16987.0,3,11,2535.9,5,5,4,554,Champions
16988.0,5,2,382.67,5,3,2,532,Potential Loyalists
16989.0,7,6,1133.25,5,4,3,543,Champions
16990.0,219,2,344.0,2,3,2,232,At Risk
16991.0,421,1,1041.21,1,2,3,123,Hibernating
16992.0,11,13,5476.5,5,5,5,555,Champions
16993.0,464,2,1950.9499999999998,1,3,4,134,At Risk
16996.0,30,9,2123.61,4,5,4,454,Loyal Customers
16997.0,288,3,702.0,2,3,3,233,At Risk
16998.0,150,5,402.0,3,4,2,342,Loyal Customers
16999.0,23,2,484.82,4,3,2,432,Potential Loyalists
17000.0,396,2,406.3,2,3,2,232,At Risk
17001.0,1,19,6640.8,5,5,5,555,Champions
17002.0,86,7,2571.55,3,4,4,344,Loyal Customers
17003.0,402,4,830.16,2,4,3,243,At Risk
17004.0,46,4,2425.16,4,4,4,444,Loyal Customers
17005.0,471,2,742.36,1,3,3,133,At Risk
17006.0,5,8,1636.32,5,5,4,554,Champions
17007.0,51,7,1120.1,4,4,3,443,Loyal Customers
17008.0,429,1,81.36,1,2,1,121,Hibernating
17009.0,551,1,242.06,1,2,1,121,Hibernating
17010.0,18,1,195.36,5,2,1,521,Potential Loyalists
17011.0,30,3,671.7,4,3,3,433,Potential Loyalists
17012.0,725,1,384.16,1,2,2,122,Hibernating
17014.0,8,3,586.33,5,3,2,532,Potential Loyalists
17015.0,29,3,1842.56,4,3,4,434,Potential Loyalists
17016.0,577,1,552.4,1,2,2,122,Hibernating
17017.0,3,29,14110.61,5,5,5,555,Champions
17018.0,41,6,2287.7,4,4,4,444,Loyal Customers
17019.0,11,11,4012.2,5,5,5,555,Champions
17020.0,542,2,935.62,1,3,3,133,At Risk
17021.0,442,6,1182.22,1,4,3,143,At Risk
17022.0,31,2,260.0,4,3,1,431,Potential Loyalists
17023.0,417,3,800.18,1,3,3,133,At Risk
17024.0,45,3,95.85,4,3,1,431,Potential Loyalists
17025.0,61,5,1510.6399999999999,3,4,4,344,Loyal Customers
17026.0,185,3,208.98,3,3,1,331,Need Attention
17027.0,79,9,1327.1100000000001,3,5,4,354,Loyal Customers
17028.0,581,3,1593.83,1,3,4,134,At Risk
17029.0,111,7,2137.3,3,4,4,344,Loyal Customers
17030.0,64,1,146.87,3,2,1,321,About to Sleep
17031.0,12,6,2773.85,5,4,4,544,Champions
17032.0,548,8,3004.6,1,5,5,155,Can't Lose
17033.0,86,4,1332.79,3,4,4,344,Loyal Customers
17034.0,16,5,1283.92,5,4,4,544,Champions
17035.0,246,4,613.59,2,4,2,242,At Risk
17036.0,383,1,176.9,2,2,1,221,Hibernating
17037.0,88,1,1267.32,3,2,4,324,About to Sleep
17038.0,30,2,743.17,4,3,3,433,Potential Loyalists
17039.0,604,1,1954.99,1,2,4,124,Hibernating
17040.0,138,2,463.25,3,3,2,332,Need Attention
17041.0,27,6,1686.28,4,4,4,444,Loyal Customers
17042.0,3,5,1044.3799999999999,5,4,3,543,Champions
17043.0,32,8,2616.55,4,5,4,454,Loyal Customers
17044.0,25,12,11962.3,4,5,5,455,Loyal Customers
17045.0,113,5,827.6800000000001,3,4,3,343,Loyal Customers
17046.0,157,5,1906.07,3,4,4,344,Loyal Customers
17047.0,85,6,2289.23,3,4,4,344,Loyal Customers
17048.0,118,7,2071.68,3,4,4,344,Loyal Customers
17049.0,3,19,9947.48,5,5,5,555,Champions
17050.0,96,11,4691.79,3,5,5,355,Loyal Customers
17051.0,194,4,714.39,2,4,3,243,At Risk
17052.0,28,1,413.75,4,2,2,422,Potential Loyalists
17053.0,131,1,498.48,3,2,2,322,About to Sleep
17054.0,28,5,1356.33,4,4,4,444,Loyal Customers
17055.0,446,1,239.55,1,2,1,121,Hibernating
17056.0,738,1,128.60000000000002,1,2,1,121,Hibernating
17057.0,596,1,294.74,1,2,2,122,Hibernating
17058.0,82,3,1179.89,3,3,3,333,Need Attention
17059.0,30,9,5602.53,4,5,5,455,Loyal Customers
17060.0,266,1,234.24,2,2,1,221,Hibernating
17061.0,74,11,5232.2300000000005,3,5,5,355,Loyal Customers
17062.0,314,6,1208.22,2,4,3,243,At Risk
17063.0,21,13,3638.53,4,5,5,455,Loyal Customers
17064.0,59,3,859.35,4,3,3,433,Potential Loyalists
17065.0,638,2,194.7,1,3,1,131,At Risk
17066.0,726,1,228.34,1,2,1,121,Hibernating
17067.0,725,3,454.54,1,3,2,132,At Risk
17068.0,12,47,9161.08,5,5,5,555,Champions
17069.0,28,14,5794.28,4,5,5,455,Loyal Customers
17070.0,114,2,445.32,3,3,2,332,Need Attention
17071.0,28,13,3801.2000000000003,4,5,5,455,Loyal Customers
17072.0,625,1,282.05,1,2,1,121,Hibernating
17073.0,18,4,1446.09,5,4,4,544,Champions
17074.0,563,1,203.05,1,2,1,121,Hibernating
17075.0,18,10,2241.73,5,5,4,554,Champions
17076.0,36,6,1242.75,4,4,3,443,Loyal Customers
17077.0,578,1,306.0,1,2,2,122,Hibernating
17078.0,36,2,378.2,4,3,2,432,Potential Loyalists
17079.0,78,1,118.80000000000001,3,2,1,321,About to Sleep
17080.0,22,7,957.53,4,4,3,443,Loyal Customers
17081.0,25,6,964.39,4,4,3,443,Loyal Customers
17082.0,33,6,4732.03,4,4,5,445,Loyal Customers
17083.0,109,9,4049.79,3,5,5,355,Loyal Customers
17084.0,35,3,5202.97,4,3,5,435,Potential Loyalists
17085.0,123,28,7891.41,3,5,5,355,Loyal Customers
17086.0,7,6,2050.08,5,4,4,544,Champions
17087.0,738,1,221.53,1,2,1,121,Hibernating
17088.0,28,4,1991.01,4,4,4,444,Loyal Customers
17089.0,386,1,128.45,2,2,1,221,Hibernating
17090.0,4,13,3149.48,5,5,5,555,Champions
17091.0,3,19,7811.1,5,5,5,555,Champions
17092.0,50,11,5594.96,4,5,5,455,Loyal Customers
17093.0,593,1,235.88,1,2,1,121,Hibernating
17094.0,322,2,402.20000000000005,2,3,2,232,At Risk
17095.0,23,7,2572.25,4,4,4,444,Loyal Customers
17096.0,15,11,3759.18,5,5,5,555,Champions
17097.0,2,9,1340.45,5,5,4,554,Champions
17098.0,382,3,591.0699999999999,2,3,2,232,At Risk
17099.0,533,1,582.17,1,2,2,122,Hibernating
17100.0,18,2,971.74,5,3,3,533,Potential Loyalists
17101.0,10,7,2507.05,5,4,4,544,Champions
17102.0,262,1,25.5,2,2,1,221,Hibernating
17103.0,722,1,424.3,1,2,2,122,Hibernating
17104.0,424,1,474.03,1,2,2,122,Hibernating
17105.0,159,2,665.78,3,3,3,333,Need Attention
17106.0,389,1,491.23,2,2,2,222,Hibernating
17107.0,33,10,16075.42,4,5,5,455,Loyal Customers
17108.0,664,1,174.95,1,2,1,121,Hibernating
17109.0,29,8,1295.46,4,5,4,454,Loyal Customers
17110.0,165,3,510.7,3,3,2,332,Need Attention
17111.0,47,2,476.58,4,3,2,432,Potential Loyalists
17112.0,503,1,205.17,1,2,1,121,Hibernating
17113.0,574,6,2322.59,1,4,4,144,At Risk
17114.0,6,8,808.62,5,5,3,553,Champions
17115.0,8,7,2761.4900000000002,5,4,4,544,Champions
17116.0,648,1,389.78,1,2,2,122,Hibernating
17117.0,288,1,116.19999999999999,2,2,1,221,Hibernating
17118.0,318,1,157.02,2,2,1,221,Hibernating
17119.0,3,2,606.91,5,3,2,532,Potential Loyalists
17120.0,233,1,307.46,2,2,2,222,Hibernating
17121.0,403,1,314.74,2,2,2,222,Hibernating
17122.0,119,4,570.5,3,4,2,342,Loyal Customers
17123.0,162,3,977.17,3,3,3,333,Need Attention
17124.0,185,1,298.89,3,2,2,322,About to Sleep
17125.0,50,1,259.35,4,2,1,421,Potential Loyalists
17126.0,152,9,2070.44,3,5,4,354,Loyal Customers
17127.0,429,5,1155.0300000000002,1,4,3,143,At Risk
17128.0,335,1,157.09,2,2,1,221,Hibernating
17129.0,520,1,31.85,1,2,1,121,Hibernating
17131.0,5,5,2463.17,5,4,4,544,Champions
17132.0,452,2,1272.8,1,3,4,134,At Risk
17133.0,16,12,14622.33,5,5,5,555,Champions
17134.0,107,3,637.1,3,3,3,333,Need Attention
17135.0,16,10,1954.16,5,5,4,554,Champions
17136.0,662,1,231.68,1,2,1,121,Hibernating
17137.0,416,6,1133.63,1,4,3,143,At Risk
17138.0,276,7,4417.27,2,4,5,245,At Risk
17139.0,16,25,19584.46,5,5,5,555,Champions
17140.0,247,1,465.32,2,2,2,222,Hibernating
17141.0,418,4,754.33,1,4,3,143,At Risk
17142.0,239,4,1283.75,2,4,4,244,At Risk
17143.0,417,2,924.11,1,3,3,133,At Risk
17144.0,1,2,984.57,5,3,3,533,Potential Loyalists
17145.0,513,4,3120.91,1,4,5,145,At Risk
17146.0,106,13,5860.24,3,5,5,355,Loyal Customers
17147.0,23,9,3199.95,4,5,5,455,Loyal Customers
17148.0,52,1,124.88,4,2,1,421,Potential Loyalists
17149.0,451,1,143.10000000000002,1,2,1,121,Hibernating
17150.0,377,6,1375.65,2,4,4,244,At Risk
17151.0,735,1,231.90000000000003,1,2,1,121,Hibernating
17152.0,195,4,2016.5,2,4,4,244,At Risk
17153.0,24,1,213.78,4,2,1,421,Potential Loyalists
17154.0,75,1,329.34,3,2,2,322,About to Sleep
17155.0,18,7,892.46,5,4,3,543,Champions
17156.0,492,1,591.87,1,2,2,122,Hibernating
17157.0,8,19,5151.9,5,5,5,555,Champions
17158.0,32,5,1980.0,4,4,4,444,Loyal Customers
17159.0,22,5,2099.59,4,4,4,444,Loyal Customers
17160.0,31,17,10209.16,4,5,5,455,Loyal Customers
17161.0,444,1,856.01,1,2,3,123,Hibernating
17162.0,29,10,1715.46,4,5,4,454,Loyal Customers
17163.0,22,4,699.78,4,4,3,443,Loyal Customers
17164.0,33,7,2467.35,4,4,4,444,Loyal Customers
17165.0,284,6,1794.32,2,4,4,244,At Risk
17166.0,39,2,206.34,4,3,1,431,Potential Loyalists
17167.0,380,3,867.11,2,3,3,233,At Risk
17168.0,499,1,400.2,1,2,2,122,Hibernating
17169.0,58,3,1156.73,4,3,3,433,Potential Loyalists
17170.0,374,2,178.68,2,3,1,231,At Risk
17171.0,289,2,384.59,2,3,2,232,At Risk
17172.0,79,3,956.5699999999999,3,3,3,333,Need Attention
17173.0,5,8,3766.6,5,5,5,555,Champions
17174.0,218,1,59.9,2,2,1,221,Hibernating
17175.0,44,4,1443.69,4,4,4,444,Loyal Customers
17176.0,202,3,902.3199999999999,2,3,3,233,At Risk
17177.0,505,1,119.5,1,2,1,121,Hibernating
17178.0,731,1,436.71,1,2,2,122,Hibernating
17179.0,178,6,1507.26,3,4,4,344,Loyal Customers
17180.0,56,11,2256.98,4,5,4,454,Loyal Customers
17181.0,57,3,465.37,4,3,2,432,Potential Loyalists
17182.0,423,2,321.3,1,3,2,132,At Risk
17183.0,8,6,3347.31,5,4,5,545,Champions
17184.0,569,2,198.41000000000003,1,3,1,131,At Risk
17185.0,592,3,229.46,1,3,1,131,At Risk
17186.0,47,2,144.0,4,3,1,431,Potential Loyalists
17187.0,227,2,467.71,2,3,2,232,At Risk
17188.0,11,13,4592.93,5,5,5,555,Champions
17189.0,106,5,957.63,3,4,3,343,Loyal Customers
17190.0,59,7,1743.04,4,4,4,444,Loyal Customers
17191.0,28,15,4836.05,4,5,5,455,Loyal Customers
17192.0,536,1,77.83,1,2,1,121,Hibernating
17193.0,36,9,2310.04,4,5,4,454,Loyal Customers
17194.0,274,3,812.5,2,3,3,233,At Risk
17195.0,655,1,562.98,1,2,2,122,Hibernating
17196.0,428,1,352.9,1,2,2,122,Hibernating
17197.0,30,1,1013.01,4,2,3,423,Potential Loyalists
17198.0,24,3,1213.88,4,3,3,433,Potential Loyalists
17199.0,582,1,145.12,1,2,1,121,Hibernating
17200.0,387,4,356.71,2,4,2,242,At Risk
17201.0,54,4,1242.04,4,4,3,443,Loyal Customers
17202.0,421,1,160.65,1,2,1,121,Hibernating
17203.0,36,10,5575.88,4,5,5,455,Loyal Customers
17204.0,175,9,5504.6900000000005,3,5,5,355,Loyal Customers
17205.0,54,3,999.35,4,3,3,433,Potential Loyalists
17206.0,53,1,204.24,4,2,1,421,Potential Loyalists
17207.0,652,1,303.21999999999997,1,2,2,122,Hibernating
17208.0,396,1,115.35,2,2,1,221,Hibernating
17209.0,649,3,611.6,1,3,2,132,At Risk
17210.0,393,1,253.37,2,2,1,221,Hibernating
17211.0,27,13,4046.65,4,5,5,455,Loyal Customers
17212.0,253,3,794.41,2,3,3,233,At Risk
17213.0,40,13,5182.3,4,5,5,455,Loyal Customers
17214.0,60,6,1069.1200000000001,3,4,3,343,Loyal Customers
17215.0,464,1,186.15,1,2,1,121,Hibernating
17216.0,554,1,65.05,1,2,1,121,Hibernating
17217.0,234,2,218.0,2,3,1,231,At Risk
17218.0,4,18,4192.68,5,5,5,555,Champions
17219.0,32,2,259.13,4,3,1,431,Potential Loyalists
17220.0,24,21,4481.75,4,5,5,455,Loyal Customers
17221.0,7,5,978.52,5,4,3,543,Champions
17222.0,65,6,1605.01,3,4,4,344,Loyal Customers
17223.0,310,3,873.53,2,3,3,233,At Risk
17224.0,501,1,100.86,1,2,1,121,Hibernating
17225.0,582,1,131.15,1,2,1,121,Hibernating
17226.0,309,3,900.12,2,3,3,233,At Risk
17227.0,19,12,2022.03,5,5,4,554,Champions
17228.0,16,13,3177.24,5,5,5,555,Champions
17229.0,96,2,318.76,3,3,2,332,Need Attention
17230.0,264,18,9924.95,2,5,5,255,Can't Lose
17231.0,12,25,7197.04,5,5,5,555,Champions
17232.0,3,2,421.52,5,3,2,532,Potential Loyalists
17233.0,35,3,560.86,4,3,2,432,Potential Loyalists
17234.0,183,1,149.89000000000001,3,2,1,321,About to Sleep
17235.0,25,8,1904.8799999999999,4,5,4,454,Loyal Customers
17236.0,13,12,1929.26,5,5,4,554,Champions
17237.0,11,4,1002.08,5,4,3,543,Champions
17238.0,3,32,7783.1,5,5,5,555,Champions
17239.0,313,4,1189.45,2,4,3,243,At Risk
17240.0,596,1,130.6,1,2,1,121,Hibernating
17241.0,385,12,2744.14,2,5,4,254,Can't Lose
17242.0,108,5,2889.28,3,4,4,344,Loyal Customers
17243.0,1,69,20889.86,5,5,5,555,Champions
17244.0,53,5,1826.04,4,4,4,444,Loyal Customers
17245.0,205,2,371.63,2,3,2,232,At Risk
17246.0,547,2,38.92,1,3,1,131,At Risk
17247.0,15,1,282.19,5,2,1,521,Potential Loyalists
17248.0,120,2,546.16,3,3,2,332,Need Attention
17249.0,429,1,68.03,1,2,1,121,Hibernating
17250.0,4,2,384.52,5,3,2,532,Potential Loyalists
17251.0,363,3,812.4300000000001,2,3,3,233,At Risk
17252.0,117,2,353.86,3,3,2,332,Need Attention
17253.0,18,1,178.26,5,2,1,521,Potential Loyalists
17254.0,5,3,470.73,5,3,2,532,Potential Loyalists
17255.0,41,4,799.13,4,4,3,443,Loyal Customers
17256.0,107,5,498.93,3,4,2,342,Loyal Customers
17257.0,436,2,192.73,1,3,1,131,At Risk
17258.0,397,2,417.3,2,3,2,232,At Risk
17259.0,148,6,1889.34,3,4,4,344,Loyal Customers
17260.0,411,1,120.95,1,2,1,121,Hibernating
17261.0,510,1,230.44,1,2,1,121,Hibernating
17262.0,52,11,2757.62,4,5,4,454,Loyal Customers
17263.0,208,1,63.440000000000005,2,2,1,221,Hibernating
17264.0,424,1,279.59,1,2,1,121,Hibernating
17265.0,139,2,562.9,3,3,2,332,Need Attention
17266.0,2,5,517.73,5,4,2,542,Champions
17267.0,127,2,317.62,3,3,2,332,Need Attention
17268.0,108,11,1733.8899999999999,3,5,4,354,Loyal Customers
17269.0,386,1,537.46,2,2,2,222,Hibernating
17270.0,469,2,604.4,1,3,2,132,At Risk
17271.0,736,1,210.39,1,2,1,121,Hibernating
17272.0,42,4,2148.63,4,4,4,444,Loyal Customers
17273.0,424,1,141.12,1,2,1,121,Hibernating
17274.0,35,2,577.38,4,3,2,432,Potential Loyalists
17275.0,383,1,114.52,2,2,1,221,Hibernating
17276.0,402,1,508.39,2,2,2,222,Hibernating
17277.0,228,2,1065.3500000000001,2,3,3,233,At Risk
17278.0,241,2,271.24,2,3,1,231,At Risk
17279.0,58,1,187.82999999999998,4,2,1,421,Potential Loyalists
17280.0,438,1,118.85999999999999,1,2,1,121,Hibernating
17281.0,374,6,797.8499999999999,2,4,3,243,At Risk
17282.0,130,5,2339.66,3,4,4,344,Loyal Customers
17283.0,379,1,188.46,2,2,1,221,Hibernating
17284.0,60,8,2793.16,3,5,4,354,Loyal Customers
17285.0,628,2,428.34,1,3,2,132,At Risk
17286.0,22,3,395.48,4,3,2,432,Potential Loyalists
17287.0,26,21,4111.96,4,5,5,455,Loyal Customers
17288.0,9,11,2499.98,5,5,4,554,Champions
17289.0,32,9,2079.39,4,5,4,454,Loyal Customers
17290.0,4,8,1501.44,5,5,4,554,Champions
17291.0,308,1,550.8000000000001,2,2,2,222,Hibernating
17292.0,472,2,271.75,1,3,1,131,At Risk
17293.0,8,17,3774.23,5,5,5,555,Champions
17294.0,669,2,467.78999999999996,1,3,2,132,At Risk
17295.0,29,3,556.95,4,3,2,432,Potential Loyalists
17296.0,730,1,338.13,1,2,2,122,Hibernating
17297.0,17,1,131.78,5,2,1,521,Potential Loyalists
17298.0,101,5,957.5600000000001,3,4,3,343,Loyal Customers
17299.0,12,6,1016.08,5,4,3,543,Champions
17300.0,391,2,393.64,2,3,2,232,At Risk
17301.0,21,2,330.43,4,3,2,432,Potential Loyalists
17302.0,15,5,1135.63,5,4,3,543,Champions
17303.0,361,1,250.04,2,2,1,221,Hibernating
17304.0,534,1,111.5,1,2,1,121,Hibernating
17305.0,649,1,2135.46,1,2,4,124,Hibernating
17306.0,11,21,9782.35,5,5,5,555,Champions
17307.0,395,11,3999.8900000000003,2,5,5,255,Can't Lose
17308.0,393,2,4511.76,2,3,5,235,At Risk
17309.0,95,3,330.59000000000003,3,3,2,332,Need Attention
17310.0,387,2,1025.1,2,3,3,233,At Risk
17311.0,78,6,3566.56,3,4,5,345,Loyal Customers
17312.0,139,3,644.3,3,3,3,333,Need Attention
17313.0,31,1,2328.84,4,2,4,424,Potential Loyalists
17314.0,25,17,4904.43,4,5,5,455,Loyal Customers
17315.0,2,43,9650.6,5,5,5,555,Champions
17316.0,420,1,124.45,1,2,1,121,Hibernating
17317.0,46,3,2600.34,4,3,4,434,Potential Loyalists
17318.0,725,1,164.28,1,2,1,121,Hibernating
17319.0,669,1,29.1,1,2,1,121,Hibernating
17320.0,100,6,2895.77,3,4,4,344,Loyal Customers
